x[m],y[m],Speed [km/h],Tan. Acc. [ms-2],Lat. Acc. [ms-2],Time [s],Angle [rad],vehicle_id,flw_type,entry,exit,length,width,x_rot,y_rot,lanes
512103.25,5026378.15,100.6161,-0.4725,0.0505,86.219637,2.6785,355,Car,Gate 202,Gate 201,5,2,710.935902304016,95.066589624621,6
512102.41,5026378.57,100.5561,-0.5261,0.0493,86.253003,2.6785,355,Car,Gate 202,Gate 201,5,2,709.996754358755,95.0676558921114,6
512101.58,5026378.98,100.4908,-0.5617,0.05,86.28637,2.6784,355,Car,Gate 202,Gate 201,5,2,709.071017735405,95.0642347959802,6
512100.75,5026379.4,100.4222,-0.5802,0.0513,86.319737,2.6784,355,Car,Gate 202,Gate 201,5,2,708.140819133725,95.069763042964,6
512099.91,5026379.81,100.3522,-0.5849,0.0492,86.353103,2.6783,355,Car,Gate 202,Gate 201,5,2,707.206133166561,95.0618799673393,6
512099.08,5026380.23,100.2817,-0.5887,0.0507,86.38647,2.6783,355,Car,Gate 202,Gate 201,5,2,706.275934564648,95.0674082152546,6
512098.25,5026380.64,100.2105,-0.5961,0.0514,86.419837,2.6782,355,Car,Gate 202,Gate 201,5,2,705.350197941531,95.063987118192,6
512097.43,5026381.06,100.1388,-0.5981,0.0497,86.453204,2.6782,355,Car,Gate 202,Gate 201,5,2,704.428948683664,95.0739773428068,6
512096.6,5026381.47,100.0672,-0.5944,0.051,86.48657,2.6782,355,Car,Gate 202,Gate 201,5,2,703.503212060081,95.0705562466756,6
512095.77,5026381.88,99.9963,-0.5859,0.0509,86.519937,2.6781,355,Car,Gate 202,Gate 201,5,2,702.57747543673,95.0671351505444,6
512094.95,5026382.29,99.903,-0.9684,0.047,86.553304,2.6781,355,Car,Gate 202,Gate 201,5,2,701.660688156262,95.068176032044,6
512094.12,5026382.71,99.791,-0.8955,0.0385,86.586671,2.678,355,Car,Gate 202,Gate 201,5,2,700.730489554815,95.0737042780966,6
512093.3,5026383.12,99.688,-0.8202,0.0291,86.620037,2.6779,355,Car,Gate 202,Gate 201,5,2,699.813702274812,95.0747451605275,6
512092.47,5026383.53,99.594,-0.744,0.0209,86.653404,2.6779,355,Car,Gate 202,Gate 201,5,2,698.887965651229,95.071324063465,6
512091.65,5026383.95,99.5092,-0.6684,0.0147,86.686771,2.6778,355,Car,Gate 202,Gate 201,5,2,697.966716393363,95.0813142880797,6
512090.82,5026384.36,99.4333,-0.596,0.0095,86.720138,2.6777,355,Car,Gate 202,Gate 201,5,2,697.040979770012,95.0778931928799,6
512090,5026384.77,99.3659,-0.525,0.0057,86.753504,2.6777,355,Car,Gate 202,Gate 201,5,2,696.124192490475,95.0789340734482,6
512089.18,5026385.18,99.3073,-0.4519,0.0026,86.786871,2.6776,355,Car,Gate 202,Gate 201,5,2,695.20740521024,95.0799749549478,6
512088.35,5026385.6,99.2573,-0.3807,-0.0033,86.820238,2.6775,355,Car,Gate 202,Gate 201,5,2,694.27720660856,95.0855032019317,6
512087.53,5026386.01,99.2154,-0.3164,0.0011,86.853604,2.6775,355,Car,Gate 202,Gate 201,5,2,693.36041932879,95.0865440834314,6
512086.7,5026386.42,99.1809,-0.258,0.0004,86.886971,2.6774,355,Car,Gate 202,Gate 201,5,2,692.434682705207,95.0831229873002,6
512085.88,5026386.83,99.1532,-0.2025,-0.0006,86.920338,2.6773,355,Car,Gate 202,Gate 201,5,2,691.517895425437,95.0841638687998,6
512085.06,5026387.24,99.1324,-0.1448,0.0004,86.953705,2.6772,355,Car,Gate 202,Gate 201,5,2,690.601108145434,95.0852047502995,6
512084.24,5026387.66,99.118,-0.0948,0.0111,86.987071,2.6772,355,Car,Gate 202,Gate 201,5,2,689.679858887103,95.0951949749142,6
512083.41,5026388.07,99.1095,-0.0458,0.0152,87.020438,2.6772,355,Car,Gate 202,Gate 201,5,2,688.754122263752,95.091773878783,6
512082.59,5026388.48,99.1069,0.0012,0.0207,87.053805,2.6773,355,Car,Gate 202,Gate 201,5,2,687.837334983749,95.0928147602826,6
512081.78,5026388.89,99.1015,-0.0899,0.0226,87.087172,2.6774,355,Car,Gate 202,Gate 201,5,2,686.929497048026,95.0983176194131,6
512080.97,5026389.29,99.0898,-0.1058,0.0396,87.120538,2.6775,355,Car,Gate 202,Gate 201,5,2,686.026121089235,95.0948711354286,6
512080.16,5026389.7,99.0763,-0.118,0.0461,87.153905,2.6777,355,Car,Gate 202,Gate 201,5,2,685.118283153046,95.1003739954904,6
512079.34,5026390.11,99.0615,-0.1284,0.0526,87.187272,2.6779,355,Car,Gate 202,Gate 201,5,2,684.201495873276,95.10141487699,6
512078.52,5026390.52,99.046,-0.1303,0.0579,87.220639,2.6781,355,Car,Gate 202,Gate 201,5,2,683.284708593972,95.1024557575584,6
512077.71,5026390.92,99.0292,-0.1492,0.0782,87.254005,2.6782,355,Car,Gate 202,Gate 201,5,2,682.381332635181,95.0990092745051,6
512076.89,5026391.33,99.0099,-0.1716,0.0852,87.287372,2.6783,355,Car,Gate 202,Gate 201,5,2,681.464545355411,95.1000501560047,6
512076.07,5026391.74,98.9882,-0.1908,0.0919,87.320739,2.6783,355,Car,Gate 202,Gate 201,5,2,680.547758075409,95.1010910375044,6
512075.25,5026392.15,98.9648,-0.1987,0.0966,87.354105,2.6783,355,Car,Gate 202,Gate 201,5,2,679.630970795639,95.1021319199354,6
512074.42,5026392.56,98.94,-0.2144,0.1188,87.387472,2.6783,355,Car,Gate 202,Gate 201,5,2,678.705234172521,95.0987108219415,6
512073.6,5026392.98,98.9133,-0.2294,0.1253,87.420839,2.6782,355,Car,Gate 202,Gate 201,5,2,677.783984914189,95.1087010474876,6
512072.78,5026393.39,98.8844,-0.2515,0.1312,87.454206,2.6781,355,Car,Gate 202,Gate 201,5,2,676.867197634187,95.1097419289872,6
512071.95,5026393.8,98.8532,-0.2687,0.1363,87.487572,2.6779,355,Car,Gate 202,Gate 201,5,2,675.941461010836,95.1063208319247,6
512071.13,5026394.21,98.8208,-0.2704,0.1529,87.520939,2.6778,355,Car,Gate 202,Gate 201,5,2,675.024673731066,95.1073617134243,6
512070.31,5026394.62,98.7875,-0.2835,0.16,87.554306,2.6775,355,Car,Gate 202,Gate 201,5,2,674.107886451064,95.108402594924,6
512069.48,5026395.03,98.7762,0.0945,0.1722,87.587673,2.6771,355,Car,Gate 202,Gate 201,5,2,673.18214982748,95.1049814987928,6
512068.66,5026395.45,98.7831,0.0207,0.1777,87.621039,2.6768,355,Car,Gate 202,Gate 201,5,2,672.260900569614,95.1149717243388,6
512067.84,5026395.86,98.7824,-0.0329,0.1913,87.654406,2.6765,355,Car,Gate 202,Gate 201,5,2,671.344113289379,95.1160126058385,6
512067.02,5026396.27,98.7747,-0.0952,0.1967,87.687773,2.676,355,Car,Gate 202,Gate 201,5,2,670.427326009842,95.1170534864068,6
512066.2,5026396.68,98.7609,-0.1353,0.1964,87.721139,2.6756,355,Car,Gate 202,Gate 201,5,2,669.510538730072,95.1180943679065,6
512065.38,5026397.1,98.7422,-0.1749,0.1916,87.754506,2.6752,355,Car,Gate 202,Gate 201,5,2,668.589289471973,95.1280845925212,6
512064.56,5026397.51,98.7193,-0.2072,0.1951,87.787873,2.6748,355,Car,Gate 202,Gate 201,5,2,667.672502192203,95.1291254740208,6
512063.74,5026397.92,98.6917,-0.2525,0.1946,87.82124,2.6743,355,Car,Gate 202,Gate 201,5,2,666.755714911968,95.1301663555205,6
512062.92,5026398.33,98.6598,-0.278,0.1892,87.854606,2.6738,355,Car,Gate 202,Gate 201,5,2,665.838927631965,95.1312072379515,6
512062.11,5026398.74,98.6258,-0.2888,0.1763,87.887973,2.6734,355,Car,Gate 202,Gate 201,5,2,664.931089695776,95.1367100980133,6
512061.29,5026399.16,98.5916,-0.2808,0.1741,87.92134,2.673,355,Car,Gate 202,Gate 201,5,2,664.009840437677,95.146700322628,6
512060.48,5026399.57,98.5573,-0.2898,0.1694,87.954707,2.6725,355,Car,Gate 202,Gate 201,5,2,663.102002501488,95.1522031826899,6
512059.67,5026399.98,98.5224,-0.2918,0.159,87.988073,2.6721,355,Car,Gate 202,Gate 201,5,2,662.194164565299,95.1577060427517,6
512058.85,5026400.39,98.4876,-0.2873,0.1378,88.02144,2.6717,355,Car,Gate 202,Gate 201,5,2,661.277377285296,95.15874692332,6
512058.04,5026400.81,98.4539,-0.2732,0.1278,88.054807,2.6714,355,Car,Gate 202,Gate 201,5,2,660.365077371011,95.1731991264969,6
512057.23,5026401.22,98.4215,-0.2673,0.1167,88.088174,2.671,355,Car,Gate 202,Gate 201,5,2,659.457239434822,95.1787019865587,6
512056.42,5026401.63,98.3906,-0.246,0.1006,88.12154,2.6708,355,Car,Gate 202,Gate 201,5,2,658.5494014984,95.1842048456892,6
512055.61,5026402.04,98.3628,-0.2172,0.0724,88.154907,2.6707,355,Car,Gate 202,Gate 201,5,2,657.641563562211,95.1897077057511,6
512054.8,5026402.46,98.3384,-0.1893,0.059,88.188274,2.6706,355,Car,Gate 202,Gate 201,5,2,656.729263647925,95.204159908928,6
512053.99,5026402.87,98.3161,-0.1822,0.0476,88.22164,2.6707,355,Car,Gate 202,Gate 201,5,2,655.821425711736,95.2096627689898,6
512053.18,5026403.28,98.2948,-0.172,0.0332,88.255007,2.6708,355,Car,Gate 202,Gate 201,5,2,654.913587775081,95.2151656281203,6
512052.37,5026403.69,98.276,-0.142,0.0047,88.288374,2.6709,355,Car,Gate 202,Gate 201,5,2,654.00574983866,95.2206684881821,6
512051.56,5026404.1,98.2609,-0.1094,-0.007,88.321741,2.6711,355,Car,Gate 202,Gate 201,5,2,653.097911902936,95.2261713473126,6
512050.76,5026404.52,98.2484,-0.0986,-0.0154,88.355107,2.6713,355,Car,Gate 202,Gate 201,5,2,652.194561332231,95.2450855281204,6
512049.95,5026404.93,98.2365,-0.0999,-0.0252,88.388474,2.6715,355,Car,Gate 202,Gate 201,5,2,651.286723396042,95.2505883881822,6
512049.13,5026405.34,98.225,-0.0913,-0.0517,88.421841,2.6717,355,Car,Gate 202,Gate 201,5,2,650.369936115574,95.2516292706132,6
512048.32,5026405.75,98.215,-0.0745,-0.0604,88.455208,2.6719,355,Car,Gate 202,Gate 201,5,2,649.462098179385,95.2571321297437,6
512047.51,5026406.16,98.2068,-0.063,-0.0656,88.488574,2.6722,355,Car,Gate 202,Gate 201,5,2,648.554260243196,95.2626349898055,6
512046.7,5026406.58,98.1997,-0.0553,-0.0735,88.521941,2.6724,355,Car,Gate 202,Gate 201,5,2,647.641960328911,95.2770871920511,6
512045.89,5026406.99,98.1923,-0.0664,-0.0924,88.555308,2.6727,355,Car,Gate 202,Gate 201,5,2,646.734122392489,95.2825900530443,6
512045.07,5026407.4,98.1848,-0.06,-0.1006,88.588675,2.673,355,Car,Gate 202,Gate 201,5,2,645.817335112719,95.2836309336126,6
512044.26,5026407.81,98.1778,-0.0564,-0.1079,88.622041,2.6733,355,Car,Gate 202,Gate 201,5,2,644.909497176297,95.2891337927431,6
512043.45,5026408.22,98.171,-0.0568,-0.1038,88.655408,2.6735,355,Car,Gate 202,Gate 201,5,2,644.001659240108,95.2946366518736,6
512042.63,5026408.63,98.1627,-0.081,-0.108,88.688775,2.6738,355,Car,Gate 202,Gate 201,5,2,643.084871960338,95.2956775333732,6
512041.82,5026409.04,98.152,-0.097,-0.1034,88.722141,2.674,355,Car,Gate 202,Gate 201,5,2,642.177034024149,95.3011803943664,6
512041,5026409.46,98.1382,-0.1333,-0.0911,88.755508,2.6742,355,Car,Gate 202,Gate 201,5,2,641.25578476605,95.3111706189811,6
512040.19,5026409.87,98.1205,-0.161,-0.0792,88.788875,2.6744,355,Car,Gate 202,Gate 201,5,2,640.347946829861,95.3166734781116,6
512039.38,5026410.28,98.099,-0.1966,-0.0743,88.822242,2.6745,355,Car,Gate 202,Gate 201,5,2,639.440108892974,95.3221763391048,6
512038.56,5026410.69,98.0739,-0.2215,-0.0649,88.855608,2.6747,355,Car,Gate 202,Gate 201,5,2,638.523321613204,95.3232172206044,6
512037.75,5026411.1,98.0446,-0.2669,-0.0492,88.888975,2.6748,355,Car,Gate 202,Gate 201,5,2,637.61548367748,95.3287200788036,6
512036.93,5026411.51,98.0094,-0.3183,-0.0337,88.922342,2.6748,355,Car,Gate 202,Gate 201,5,2,636.698696397711,95.3297609603033,6
512036.12,5026411.92,97.9676,-0.3783,-0.0243,88.955709,2.6748,355,Car,Gate 202,Gate 201,5,2,635.790858461289,95.3352638203651,6
512035.31,5026412.33,97.9199,-0.4152,-0.0132,88.989075,2.6749,355,Car,Gate 202,Gate 201,5,2,634.883020524634,95.3407666804269,6
512034.5,5026412.74,97.8676,-0.4564,0.0023,89.022442,2.6749,355,Car,Gate 202,Gate 201,5,2,633.975182588212,95.3462695404887,6
512033.69,5026413.14,97.8105,-0.4942,0.0188,89.055809,2.6748,355,Car,Gate 202,Gate 201,5,2,633.071806630585,95.3428230555728,6
512032.87,5026413.55,97.7483,-0.5418,0.0306,89.089176,2.6748,355,Car,Gate 202,Gate 201,5,2,632.155019350816,95.3438639370725,6
512032.06,5026413.96,97.6811,-0.5763,0.042,89.122542,2.6747,355,Car,Gate 202,Gate 201,5,2,631.247181414161,95.3493667971343,6
512031.25,5026414.37,97.6095,-0.6164,0.0559,89.155909,2.6747,355,Car,Gate 202,Gate 201,5,2,630.339343477972,95.3548696562648,6
512030.44,5026414.78,97.5339,-0.6423,0.0694,89.189276,2.6745,355,Car,Gate 202,Gate 201,5,2,629.43150554155,95.3603725172579,6
512029.64,5026415.19,97.4553,-0.6665,0.0787,89.222642,2.6744,355,Car,Gate 202,Gate 201,5,2,628.532616948942,95.3703373549506,6
512028.83,5026415.59,97.3747,-0.6749,0.0855,89.256009,2.6742,355,Car,Gate 202,Gate 201,5,2,627.629240990849,95.3668908700347,6
512028.02,5026416,97.292,-0.7019,0.0939,89.289376,2.6741,355,Car,Gate 202,Gate 201,5,2,626.721403054427,95.3723937300965,6
512027.22,5026416.41,97.2065,-0.7208,0.1009,89.322743,2.6738,355,Car,Gate 202,Gate 201,5,2,625.822514461819,95.3823585677892,6
512026.41,5026416.81,97.119,-0.7366,0.1054,89.356109,2.6736,355,Car,Gate 202,Gate 201,5,2,624.919138504192,95.3789120828733,6
512025.61,5026417.22,97.031,-0.7288,0.1062,89.389476,2.6733,355,Car,Gate 202,Gate 201,5,2,624.020249911118,95.388876920566,6
512024.8,5026417.63,96.9435,-0.7276,0.1083,89.422843,2.6731,355,Car,Gate 202,Gate 201,5,2,623.112411974929,95.3943797815591,6
512024,5026418.03,96.8563,-0.7243,0.1076,89.45621,2.6728,355,Car,Gate 202,Gate 201,5,2,622.217985360418,95.3953952752054,6
512023.2,5026418.44,96.7691,-0.7278,0.1066,89.489576,2.6725,355,Car,Gate 202,Gate 201,5,2,621.319096767809,95.4053601138294,6
512022.4,5026418.84,96.6826,-0.7128,0.1021,89.522943,2.6723,355,Car,Gate 202,Gate 201,5,2,620.424670153298,95.4063756074756,6
512021.61,5026419.25,96.5979,-0.6975,0.0994,89.55631,2.672,355,Car,Gate 202,Gate 201,5,2,619.534730904037,95.4208024227992,6
512020.81,5026419.65,96.5156,-0.6718,0.0925,89.589677,2.6718,355,Car,Gate 202,Gate 201,5,2,618.640304289525,95.4218179173768,6
512020.01,5026420.06,96.4356,-0.6605,0.0877,89.623043,2.6716,355,Car,Gate 202,Gate 201,5,2,617.741415696917,95.4317827541381,6
512019.22,5026420.46,96.3574,-0.642,0.0797,89.65641,2.6714,355,Car,Gate 202,Gate 201,5,2,616.855938425986,95.4372602272779,6
512018.42,5026420.86,96.2813,-0.6246,0.0737,89.689777,2.6712,355,Car,Gate 202,Gate 201,5,2,615.961511811474,95.4382757218555,6
512017.63,5026421.27,96.2084,-0.5894,0.0611,89.723143,2.671,355,Car,Gate 202,Gate 201,5,2,615.071572562447,95.452702537179,6
512016.84,5026421.67,96.1397,-0.555,0.0526,89.75651,2.6709,355,Car,Gate 202,Gate 201,5,2,614.186095291516,95.4581800093874,6
512016.05,5026422.07,96.0751,-0.5209,0.0408,89.789877,2.6708,355,Car,Gate 202,Gate 201,5,2,613.300618020585,95.4636574825272,6
512015.26,5026422.48,96.0141,-0.4941,0.0296,89.823244,2.6707,355,Car,Gate 202,Gate 201,5,2,612.410678771557,95.4780842978507,6
512014.47,5026422.88,95.9561,-0.4716,0.0125,89.85661,2.6707,355,Car,Gate 202,Gate 201,5,2,611.525201500626,95.4835617700592,6
512013.68,5026423.28,95.9016,-0.4363,-0.0026,89.889977,2.6707,355,Car,Gate 202,Gate 201,5,2,610.639724229695,95.4890392422676,6
512012.89,5026423.68,95.8514,-0.3995,-0.0185,89.923344,2.6707,355,Car,Gate 202,Gate 201,5,2,609.754246958764,95.4945167144761,6
512012.1,5026424.08,95.8155,-0.1976,-0.1685,89.956711,2.6707,355,Car,Gate 202,Gate 201,5,2,608.868769687833,95.4999941876158,6
512011.31,5026424.49,95.7945,-0.1524,-0.2054,89.990077,2.6708,355,Car,Gate 202,Gate 201,5,2,607.978830438806,95.5144210029393,6
512010.52,5026424.89,95.7794,-0.0989,-0.24,90.023444,2.6709,355,Car,Gate 202,Gate 201,5,2,607.093353168108,95.5198984751478,6
512009.73,5026425.29,95.77,-0.0571,-0.2705,90.056811,2.6711,355,Car,Gate 202,Gate 201,5,2,606.207875896944,95.5253759473562,6
512008.94,5026425.69,95.7656,-0.0172,-0.3009,90.090177,2.6712,355,Car,Gate 202,Gate 201,5,2,605.322398626246,95.530853420496,6
512008.15,5026426.09,95.7659,0.0232,-0.3332,90.123544,2.6714,355,Car,Gate 202,Gate 201,5,2,604.436921355315,95.5363308917731,6
512007.36,5026426.49,95.772,0.0781,-0.3653,90.156911,2.6716,355,Car,Gate 202,Gate 201,5,2,603.551444084384,95.5418083639815,6
512006.57,5026426.89,95.7842,0.1242,-0.3916,90.190278,2.6718,355,Car,Gate 202,Gate 201,5,2,602.665966813918,95.54728583619,6
512005.78,5026427.29,95.8013,0.1619,-0.4178,90.223644,2.672,355,Car,Gate 202,Gate 201,5,2,601.780489542522,95.5527633083984,6
512005,5026427.69,95.8224,0.1892,-0.4448,90.257011,2.6722,355,Car,Gate 202,Gate 201,5,2,600.903961615171,95.562702759169,6
512004.21,5026428.09,95.8475,0.2288,-0.4731,90.290378,2.6725,355,Car,Gate 202,Gate 201,5,2,600.01848434424,95.5681802313775,6
512003.42,5026428.49,95.8775,0.2695,-0.4939,90.323745,2.6728,355,Car,Gate 202,Gate 201,5,2,599.133007073309,95.5736577035859,6
512002.63,5026428.89,95.9116,0.2991,-0.5136,90.357111,2.6731,355,Car,Gate 202,Gate 201,5,2,598.247529802844,95.5791351757944,6
512001.84,5026429.29,95.9489,0.3218,-0.5337,90.390478,2.6743,355,Car,Gate 202,Gate 201,5,2,597.362052531447,95.5846126480028,6
512001.04,5026429.69,95.9891,0.3471,-0.5566,90.423845,2.6757,355,Car,Gate 202,Gate 201,5,2,596.467625916936,95.5856281425804,6
512000.25,5026430.09,96.0324,0.3747,-0.5724,90.457212,2.6771,355,Car,Gate 202,Gate 201,5,2,595.58214864647,95.5911056147888,6
511999.46,5026430.49,96.0789,0.3989,-0.5862,90.490578,2.6787,355,Car,Gate 202,Gate 201,5,2,594.696671375074,95.5965830879286,6
511998.66,5026430.89,96.128,0.4178,-0.6009,90.523945,2.6803,355,Car,Gate 202,Gate 201,5,2,593.802244761027,95.5975985815749,6
511997.86,5026431.28,96.1794,0.4383,-0.6193,90.557312,2.6821,355,Car,Gate 202,Gate 201,5,2,592.912280124147,95.589664732106,6
511997.06,5026431.68,96.2328,0.4519,-0.631,90.590678,2.6831,355,Car,Gate 202,Gate 201,5,2,592.0178535101,95.5906802257523,6
511996.26,5026432.07,96.2874,0.4566,-0.6384,90.624045,2.6841,355,Car,Gate 202,Gate 201,5,2,591.127888873685,95.5827463772148,6
511995.45,5026432.47,96.343,0.4691,-0.6487,90.657412,2.685,355,Car,Gate 202,Gate 201,5,2,590.22451291536,95.5792998922989,6
511994.65,5026432.86,96.3997,0.4758,-0.6598,90.690779,2.6859,355,Car,Gate 202,Gate 201,5,2,589.334548278945,95.5713660428301,6
511993.85,5026433.25,96.4577,0.4887,-0.6689,90.724145,2.6869,355,Car,Gate 202,Gate 201,5,2,588.444583642529,95.5634321933612,6
511993.04,5026433.65,96.5161,0.4847,-0.6707,90.757512,2.6877,355,Car,Gate 202,Gate 201,5,2,587.541207684204,95.559985710308,6
511992.24,5026434.04,96.5742,0.4825,-0.677,90.790879,2.6886,355,Car,Gate 202,Gate 201,5,2,586.651243047789,95.5520518599078,6
511991.43,5026434.43,96.632,0.4792,-0.6828,90.824246,2.6894,355,Car,Gate 202,Gate 201,5,2,585.752329068258,95.5396560318768,6
511990.63,5026434.82,96.6896,0.4793,-0.687,90.857612,2.6902,355,Car,Gate 202,Gate 201,5,2,584.862364431378,95.5317221833393,6
511989.82,5026435.21,96.7475,0.4849,-0.6844,90.890979,2.691,355,Car,Gate 202,Gate 201,5,2,583.963450451847,95.5193263553083,6
511989.01,5026435.61,96.8054,0.4799,-0.6839,90.924346,2.6917,355,Car,Gate 202,Gate 201,5,2,583.060074493289,95.5158798713237,6
511988.2,5026436,96.8629,0.4777,-0.6835,90.957713,2.6924,355,Car,Gate 202,Gate 201,5,2,582.161160513526,95.503484044224,6
511987.39,5026436.39,96.8864,-0.0853,-0.1708,90.991079,2.6931,355,Car,Gate 202,Gate 201,5,2,581.26224653353,95.4910882152617,6
511986.58,5026436.77,96.875,-0.1056,-0.1349,91.024446,2.6938,355,Car,Gate 202,Gate 201,5,2,580.36779453163,95.4697430450469,6
511985.77,5026437.16,96.8605,-0.1352,-0.1008,91.057813,2.6944,355,Car,Gate 202,Gate 201,5,2,579.468880551402,95.4573472170159,6
511984.96,5026437.55,96.843,-0.1555,-0.0694,91.091179,2.6951,355,Car,Gate 202,Gate 201,5,2,578.569966571406,95.4449513899162,6
511984.15,5026437.94,96.8232,-0.1749,-0.038,91.124546,2.6957,355,Car,Gate 202,Gate 201,5,2,577.67105259141,95.4325555618852,6
511983.33,5026438.33,96.8012,-0.1908,-0.0041,91.157913,2.6963,355,Car,Gate 202,Gate 201,5,2,576.763189267833,95.4156977562234,6
511982.52,5026438.72,96.7765,-0.2205,0.0306,91.19128,2.6968,355,Car,Gate 202,Gate 201,5,2,575.86427528807,95.4033019291237,6
511981.71,5026439.11,96.7485,-0.246,0.0619,91.224646,2.6973,355,Car,Gate 202,Gate 201,5,2,574.965361307608,95.3909061010927,6
511980.89,5026439.49,96.7174,-0.273,0.0934,91.258013,2.6978,355,Car,Gate 202,Gate 201,5,2,574.061959961895,95.3650989523158,6
511980.08,5026439.88,96.6834,-0.2919,0.1259,91.29138,2.6983,355,Car,Gate 202,Gate 201,5,2,573.163045982365,95.3527031242847,6
511979.26,5026440.27,96.6468,-0.3176,0.1602,91.324747,2.6987,355,Car,Gate 202,Gate 201,5,2,572.255182658788,95.3358453186229,6
511978.45,5026440.65,96.6075,-0.3378,0.1892,91.358113,2.6991,355,Car,Gate 202,Gate 201,5,2,571.360730656888,95.3145001474768,6
511977.63,5026441.04,96.5657,-0.3578,0.2174,91.39148,2.6995,355,Car,Gate 202,Gate 201,5,2,570.452867333079,95.2976423418149,6
511976.82,5026441.42,96.5218,-0.3731,0.2448,91.424847,2.6974,355,Car,Gate 202,Gate 201,5,2,569.558415331179,95.2762971706688,6
511976,5026441.81,96.4756,-0.3963,0.2756,91.458214,2.6953,355,Car,Gate 202,Gate 201,5,2,568.650552007835,95.259439365007,6
511975.18,5026442.2,96.4438,-0.133,0.0859,91.49158,2.693,355,Car,Gate 202,Gate 201,5,2,567.742688683793,95.2425815584138,6
511974.39,5026442.59,96.4262,-0.16,0.1341,91.524947,2.6905,355,Car,Gate 202,Gate 201,5,2,566.861673391424,95.2391096875072,6
511973.59,5026442.98,96.4055,-0.1849,0.1805,91.558314,2.688,355,Car,Gate 202,Gate 201,5,2,565.971708754543,95.2311758389697,6
511972.79,5026443.37,96.3813,-0.218,0.2302,91.59168,2.6854,355,Car,Gate 202,Gate 201,5,2,565.081744118594,95.2232419885695,6
511971.99,5026443.76,96.3533,-0.2471,0.2739,91.625047,2.6851,355,Car,Gate 202,Gate 201,5,2,564.191779482178,95.2153081391007,6
511971.2,5026444.15,96.3219,-0.2758,0.3159,91.658414,2.6848,355,Car,Gate 202,Gate 201,5,2,563.310764189344,95.211836268194,6
511970.4,5026444.54,96.2871,-0.3038,0.3561,91.691781,2.6845,355,Car,Gate 202,Gate 201,5,2,562.420799552929,95.2039024187252,6
511969.61,5026444.93,96.2491,-0.3296,0.3964,91.725147,2.6841,355,Car,Gate 202,Gate 201,5,2,561.53978426056,95.2004305468872,6
511968.81,5026445.32,96.2076,-0.3612,0.4336,91.758514,2.6838,355,Car,Gate 202,Gate 201,5,2,560.649819623679,95.1924966974184,6
